UUID,PRODUCT_TYPE,PRODUCT_LAYOUT,PAGE_LOAD_TIME,PRODUCT_RATING,PURCHASE_DECISION,REVIEW_TEXT,REVIEW_QUALITY,REVIEW_SENTIMENT
2db786fc-b39b-4035-af99-8477c5746457,Toys,Card,3.51,1,0,Not as described. Very disappointed.,Poor,-0.67
7e340208-56cd-44b4-b5a6-134f059d8780,Toys,List,4.07,5,1,Love it! Exactly what I was looking for.,Excellent,0.61
3766c495-a0b2-4a74-9a3a-8f99a5894d81,Books,Grid,2.12,5,1,Superb quality and great design.,Excellent,0.68
e4c302c3-5491-4e1f-a45b-8f7a561fe69d,Electronics,Grid,1.89,4,1,Absolutely love it! Five stars!,Excellent,0.76
b14ff606-fa1a-42f3-897c-74990a46adb7,Home & Garden,Grid,2.52,5,1,Superb quality and great design.,Excellent,0.67
dd04c41f-a887-461f-9846-ed1740742d24,Clothing,List,2.45,1,1,Not as described. Very disappointed.,Fair,-0.5
88122f95-bcb5-4acb-80e3-f6db1ff9e538,Home & Garden,List,2.06,5,1,Perfect! Exceeded my expectations.,Excellent,0.95
5e7157a1-2fc3-4e73-ae4e-e310ea23d940,Sports,Card,1.06,3,1,Decent quality for the price.,Poor,0.07
9f999ca1-d339-44a0-95ea-4e57c8be1121,Sports,List,1.27,5,1,Absolutely love it! Five stars!,Excellent,0.86
be7ef8bb-3356-4bb6-b8a8-c48abb043b17,Electronics,Grid,0.7,5,1,Absolutely love it! Five stars!,Good,0.63
1bf0bb6a-8c56-4521-a4e1-84b7abe2c5c8,Toys,Grid,2.74,5,1,Very happy with this purchase.,Excellent,0.64
68419f68-3111-441a-a86d-77f9e2b66acf,Toys,Detailed,1.84,1,1,Low quality materials. Avoid this.,Poor,-0.59
136d68ed-f6e7-40a5-b9fe-14468be5494b,Clothing,Card,3.23,3,0,Fair quality. Could be better.,Fair,0.22
9a5e64b7-f811-403e-8b34-49d2f6453e3f,Clothing,Card,2.82,1,0,Not as described. Very disappointed.,Fair,-0.81
06ee7bc8-c135-4aa9-829c-c800c86e1d42,Clothing,Grid,0.73,4,0,Love it! Exactly what I was looking for.,Good,0.93
39111306-0afb-4625-8c06-67d0e476754d,Sports,Card,1.35,2,0,Did not meet expectations at all.,Fair,-0.7
f3221b7a-1843-4648-babe-a456e21d7a4b,Books,Grid,0.91,4,1,Amazing value for money. Very satisfied.,Excellent,0.75
57b8c9c7-ff72-494d-ac54-7c9b37535aae,Electronics,Grid,1.77,5,1,Very happy with this purchase.,Excellent,0.94
eae0fa02-9422-4754-9033-8fc3251801d8,Electronics,Grid,2.44,3,1,Fair quality. Could be better.,Good,0.14
e187b222-8db9-44f0-841c-f136e83a9690,Electronics,List,2.13,3,1,Reasonable product for the cost.,Good,-0.26
7be605a0-4402-4bdb-9425-10ba11eea91e,Sports,Grid,1.08,1,0,Waste of money. Returning it.,Good,-0.76
2b3d8542-5179-4c49-ac36-28b9bb11c85e,Home & Garden,List,1.4,5,1,Great product! Highly recommend it.,Poor,0.7
1c3ab126-ba01-407a-a71e-3f738d68406a,Home & Garden,Detailed,2.84,2,0,Waste of money. Returning it.,Fair,-0.64
681c6a9a-4609-4c8b-b772-2c345e2e23ff,Home & Garden,List,2.27,5,1,Outstanding product. Will buy again.,Good,0.87
81ed05a6-320d-4fb2-b38b-f2b14d16b6cb,Sports,Detailed,3.69,3,1,Fair quality. Could be better.,Poor,-0.02
27b6f0c7-a8c7-4cf7-bfaa-91ea3f105fb7,Books,Card,4.09,1,0,Defective product. Very frustrating.,Poor,-0.64
23994a7d-4f32-4e4f-9f1f-003d7d2a1221,Toys,Grid,3.13,2,1,Low quality materials. Avoid this.,Good,-0.69
16e716f5-db34-426d-8202-b5c50c45b523,Toys,List,0.64,1,1,Low quality materials. Avoid this.,Fair,-0.89
88dc20dc-1d55-4611-84ee-acfcc7c2d83e,Toys,List,2.35,5,1,Great product! Highly recommend it.,Excellent,0.96
c1ecbe0c-bfbd-4084-96ee-95cf43075c4f,Sports,List,3.02,4,1,Love it! Exactly what I was looking for.,Good,0.76
31ad65e4-dea8-42a9-b419-1c85aceb1064,Sports,Card,2.96,3,1,It works fine. No complaints.,Fair,0.07
b00d94c2-b375-47ee-8def-e355f005d3a3,Home & Garden,List,4.74,3,1,It's alright. Does the job.,Good,0.16
1bac5e46-ea3d-4a5a-84c5-c5b77b58aeed,Home & Garden,Card,1.8,5,1,Fantastic! Works perfectly as described.,Good,0.84
a6949385-971c-4506-8374-afbeae41b793,Clothing,Card,0.69,1,0,Not as described. Very disappointed.,Fair,-0.79
cefce479-696b-4a92-9bcd-d4dc6e0875fe,Clothing,List,4.23,3,1,Decent quality for the price.,Good,0.26
0dac0f59-5de1-4bd8-9562-c64cefa1ac61,Toys,List,1.59,5,1,Excellent quality and fast shipping.,Good,0.61
bad2e6fa-3c38-414b-a4ab-7dd493ef5d0a,Toys,Detailed,0.95,2,1,Terrible product. Would not recommend.,Fair,-1.0
b0546ccc-a225-4bc5-8c42-a1c88a7b32b9,Books,Detailed,3.43,3,1,Average product. Nothing special.,Good,-0.11
ea1f742c-c99a-4a81-9a46-8f4ae7665311,Clothing,Grid,4.61,2,0,Disappointed with this purchase.,Good,-0.75
50b01775-cfe9-4819-a972-a7c1ed566e73,Books,Detailed,1.34,3,1,Satisfactory. Nothing to write home about.,Poor,0.23
17dc4a10-acb5-45c5-96a7-eb063569d50b,Home & Garden,Card,2.54,5,1,Love it! Exactly what I was looking for.,Excellent,0.76
aa789739-2c7e-45b4-9e47-d117cb6c798c,Books,Card,1.37,1,0,Not as described. Very disappointed.,Good,-0.8
b998e05d-61af-4ee1-9ed0-172a3f8a7fc5,Electronics,Card,4.06,5,0,Absolutely love it! Five stars!,Fair,0.84
71e8c056-ebe2-4bf1-ab40-2775ff0aeeec,Books,Detailed,2.82,1,0,Terrible product. Would not recommend.,Poor,-0.76
77c20d22-10a5-424c-b371-f64862b52555,Clothing,Grid,1.67,2,1,Waste of money. Returning it.,Poor,-0.73
8cb82f89-eac3-418b-a906-6101c2820bc6,Toys,Grid,1.68,3,1,Average product. Nothing special.,Poor,0.12
be6fe8b6-2c63-46d1-a214-9ab2cf4e5a54,Clothing,Detailed,3.59,3,1,Acceptable product. Met basic expectations.,Good,0.11
708c9d43-d8ac-41d2-925a-6d2d60038406,Clothing,List,4.81,4,1,Absolutely love it! Five stars!,Excellent,0.58
b58ca9c4-4fcc-46f4-a94f-1303bfb87fa9,Toys,Detailed,3.91,2,0,Defective product. Very frustrating.,Fair,-0.54
6080fcb5-8a0d-4024-910b-7f81ae20ac5a,Electronics,Detailed,2.88,3,0,It's okay. Does what it's supposed to do.,Good,-0.25
871dcd47-f50f-499b-a0e5-28da8deeaf62,Sports,List,3.08,2,1,Did not meet expectations at all.,Good,-0.9
72bdebe5-9077-4e02-a657-7e653ce05d78,Clothing,Detailed,0.91,5,1,Love it! Exactly what I was looking for.,Fair,0.72
574696a2-0832-4172-b0ca-420250b424a0,Books,Grid,3.01,3,0,It's okay. Does what it's supposed to do.,Fair,0.13
c8363500-b642-47e9-9810-923ab3df9736,Sports,Grid,0.7,3,0,It's okay. Does what it's supposed to do.,Good,0.12
0f26b966-c888-4d58-9204-1c4039ab13f4,Electronics,Detailed,0.64,4,1,Fantastic! Works perfectly as described.,Fair,0.59
6a9bba72-9426-4e5b-859c-a42d503bb288,Books,Detailed,4.41,4,1,Superb quality and great design.,Excellent,0.69
07bbd17b-0603-4397-b7d5-0a8ead0dae2d,Home & Garden,Grid,1.3,5,1,Amazing value for money. Very satisfied.,Fair,0.7
3c0c8373-0cac-4702-8f95-d2938f91f005,Electronics,Card,2.58,5,1,Amazing value for money. Very satisfied.,Good,0.71
01bb7d70-7c64-4db7-b5eb-e8b95ca4cfbc,Home & Garden,List,1.74,1,0,Defective product. Very frustrating.,Fair,-0.98
cdbe15ad-593d-4dab-a95f-78edb7eab851,Electronics,List,1.43,1,1,Disappointed with this purchase.,Fair,-0.64
843e3bac-858a-4b1a-8d03-e482528c905a,Electronics,Detailed,2.48,5,1,Great product! Highly recommend it.,Excellent,0.61
db8df988-9fda-422e-a9b4-3d4192c5f9ba,Home & Garden,List,4.17,5,1,Outstanding product. Will buy again.,Good,0.66
3f196f98-bdff-4977-95a2-9ed309a10061,Clothing,List,2.36,3,0,Decent quality for the price.,Excellent,-0.26
75d99eb0-e181-44c7-9488-569bfa29e417,Books,Detailed,0.71,3,1,Reasonable product for the cost.,Good,0.26
d52279aa-510a-4766-803a-a4b38dc73a94,Books,Detailed,1.17,4,1,Amazing value for money. Very satisfied.,Good,0.59
db47d16c-dbf3-4b5c-95fd-9d2f78dc012f,Home & Garden,List,4.13,1,0,Horrible experience. Don't buy this.,Excellent,-0.66
dfc53c32-49e6-49dd-a3e6-1391bd2a9b7d,Books,List,1.65,3,1,Fair quality. Could be better.,Excellent,0.09
1f8ef440-53e8-4183-a87d-51d80d70eddd,Toys,List,0.73,4,1,Excellent quality and fast shipping.,Excellent,0.84
8464be4c-61cb-4eeb-b9bd-dcac03c42b00,Sports,List,2.66,3,0,It works fine. No complaints.,Excellent,-0.12
e7f984ab-2322-40b1-a0f5-ab5e2bb8f0da,Toys,Grid,3.86,4,1,Amazing value for money. Very satisfied.,Excellent,0.96
833e186d-4323-47c2-9eba-5c8b1c0c964e,Clothing,Card,3.99,4,1,Perfect! Exceeded my expectations.,Excellent,0.73
ee02af39-7f05-4a67-947b-0902fbffeca4,Sports,Detailed,2.6,4,1,Amazing value for money. Very satisfied.,Good,0.88
ebaeb72e-b55c-4760-82de-be184be531bc,Books,Grid,3.03,2,0,Horrible experience. Don't buy this.,Poor,-0.56
5afb0bab-f459-443c-9386-86dcfd3c2c0b,Sports,Detailed,1.83,2,1,Broke after a few uses. Very upset.,Fair,-0.8
19c2bf4b-d489-415e-8782-c9ec35122cd1,Toys,Card,1.66,4,1,Very happy with this purchase.,Excellent,0.98
9586ba30-5407-4f7e-8bef-ad4d5d390d6e,Toys,Card,1.26,5,0,Superb quality and great design.,Excellent,0.74
1d1e794c-0373-4470-b6cc-2349be6c0568,Electronics,Grid,4.28,1,0,Disappointed with this purchase.,Fair,-0.43
f5d16be4-1a79-419d-8ed5-14021109842b,Toys,List,0.81,2,1,Waste of money. Returning it.,Fair,-0.99
48dcee92-79b4-4f7b-a0da-fe0c906da0d8,Toys,Detailed,3.47,1,1,Disappointed with this purchase.,Fair,-1.0
d856443d-b288-4ddc-80e9-6581542e4a77,Toys,Card,2.91,3,0,"Not bad, not great. Just average.",Excellent,-0.29
38c16d50-ca4b-43e2-b1ff-f7f9fb7a8c6a,Clothing,Grid,4.63,5,1,Superb quality and great design.,Fair,0.57
3f86f7cd-1430-4b27-8737-7323f2b227d6,Home & Garden,Card,4.08,1,1,Defective product. Very frustrating.,Fair,-0.78
cdc8506a-ed8f-497e-89a2-5246771e3135,Toys,List,1.85,1,1,Disappointed with this purchase.,Good,-0.61
9ac8005b-b67e-487a-bad4-1f897d77b18d,Books,Detailed,2.99,1,0,Poor quality. Not worth the money.,Good,-0.62
5a39301a-2154-497e-8581-0670ce9b4a21,Books,Card,3.05,1,1,Broke after a few uses. Very upset.,Excellent,-0.46
da755476-7438-4863-89ff-163544f2a0d9,Toys,Detailed,1.72,1,0,Horrible experience. Don't buy this.,Poor,-0.59
5e7a156b-8e9e-4220-8e7d-8f6a0611904d,Electronics,List,4.68,3,0,Decent quality for the price.,Fair,-0.29
fbc0bfc7-d26a-49ce-89be-dee1768c061e,Toys,Detailed,4.68,3,0,"Not bad, not great. Just average.",Fair,-0.2
a70c1048-f4c7-4cd5-b892-a89106e74a57,Sports,Card,2.23,2,1,Poor quality. Not worth the money.,Fair,-0.53
68e37bdf-5d4e-4ece-a817-e5d8dc96ea25,Home & Garden,Grid,0.94,2,0,Defective product. Very frustrating.,Fair,-0.5
d62118c4-0ac5-46b4-8fe1-342dd43030a5,Books,Card,0.63,3,1,It works fine. No complaints.,Good,0.17
f4859a05-4ad6-462a-8e0c-d865bcc60f7d,Books,Detailed,1.34,5,1,Absolutely love it! Five stars!,Fair,0.83
2887bd0c-a67a-4b50-8864-c9df4c6f640c,Clothing,Grid,0.87,2,0,Terrible product. Would not recommend.,Good,-0.77
be94d330-6d7c-4af6-a739-ea9993709698,Home & Garden,Card,0.98,1,1,Not as described. Very disappointed.,Fair,-0.43
3d20a268-b87b-4df3-b903-d17fe0a5769a,Electronics,List,2.44,5,1,Great product! Highly recommend it.,Good,0.78
9a2131f8-9412-41d6-b65f-30fa346276fd,Sports,Grid,3.19,3,1,"Not bad, not great. Just average.",Poor,0.22
fa3d87f8-4eb0-46b3-a1f2-456dd60b3126,Electronics,List,3.07,2,1,Not as described. Very disappointed.,Poor,-0.59
8ccff954-279f-4262-904b-e690f4a57e5b,Books,List,0.78,4,1,Excellent quality and fast shipping.,Good,0.64
308eb7c4-10b6-4b92-83dd-a54bea722fdc,Clothing,Detailed,3.17,2,0,Disappointed with this purchase.,Poor,-0.73
7f4de1e0-922b-4289-86f2-7e19de42c85c,Home & Garden,Detailed,4.12,3,1,Satisfactory. Nothing to write home about.,Good,-0.04
08abb8f2-51e4-4109-9cab-50f171dacf1d,Home & Garden,List,2.66,2,0,Not as described. Very disappointed.,Excellent,-0.42
f9c69094-78e3-43bd-bd18-98ae392e0a85,Toys,Detailed,4.85,2,1,Low quality materials. Avoid this.,Poor,-0.8
adf2f924-c276-498f-8b8b-a2dc16aea0f2,Sports,List,3.17,5,0,Great product! Highly recommend it.,Excellent,0.59
7f2f0528-6e2a-4410-84b0-301d2bcf010d,Books,List,2.47,3,0,"Not bad, not great. Just average.",Poor,0.2
47d101de-69cc-4353-85ac-d8bfefbd1d81,Clothing,Card,1.59,2,1,Poor quality. Not worth the money.,Good,-0.57
ccb271b1-c13b-4560-8020-611f2754b3d9,Sports,Detailed,3.12,5,1,Fantastic! Works perfectly as described.,Excellent,0.75
6c93b5a6-9771-4a19-ac81-f7eff31a55fc,Home & Garden,Grid,0.99,2,1,Defective product. Very frustrating.,Fair,-0.61
65c641f1-2dda-415c-ab84-d402efac6f5a,Toys,Detailed,4.85,3,1,It's okay. Does what it's supposed to do.,Good,0.28
5694da96-dafb-4e04-adf0-57793c3bf971,Clothing,List,2.51,4,1,Superb quality and great design.,Excellent,0.73
25609ac8-4164-4210-9ea8-7f7267655129,Electronics,Detailed,0.97,4,1,Love it! Exactly what I was looking for.,Fair,0.96
f3e976a1-3545-4b29-8950-3c15836db1ad,Home & Garden,Detailed,4.03,5,1,Very happy with this purchase.,Good,0.74
03b9388b-0e51-4779-9c08-1fe39c98b9ea,Books,Card,0.8,1,0,Waste of money. Returning it.,Poor,-0.51
ca652f8c-e8c1-4bc9-b2e8-799863c75a23,Toys,List,4.68,2,0,Waste of money. Returning it.,Fair,-0.69
c7cda4e4-61c0-4d75-b4c6-0485866e074d,Books,List,4.09,2,1,Low quality materials. Avoid this.,Fair,-0.89
df2a500c-b4de-40e8-a0c2-ec3800159810,Sports,List,2.52,4,1,Amazing value for money. Very satisfied.,Excellent,0.69
cee002fb-a0d2-43f4-9f48-9aab566d2d5b,Toys,Grid,3.1,5,1,Very happy with this purchase.,Good,0.59
fc886322-1087-40e9-95d7-ed48c7e209fe,Toys,Detailed,2.87,3,1,Satisfactory. Nothing to write home about.,Good,0.06
46de99c8-b6c3-4199-a896-fe60dce39ca3,Home & Garden,Detailed,3.28,3,1,Decent quality for the price.,Good,0.25
9c2049fe-78b6-455e-8c67-f5fe87502a00,Clothing,Card,1.03,3,1,"Not bad, not great. Just average.",Good,0.12
20e5033b-9c3c-4c57-906d-7a4d18909b33,Sports,Detailed,2.4,4,1,Love it! Exactly what I was looking for.,Excellent,0.82
76930d2e-f5f4-4f8a-a61a-983c155097e0,Books,Card,1.13,3,0,Fair quality. Could be better.,Good,0.21
7aee2a71-bc84-455a-bc53-6d0929b4740e,Books,List,1.38,4,1,Very happy with this purchase.,Good,0.98
49fd51f7-c191-431b-9b10-31747498e17a,Books,Detailed,3.7,4,1,Great product! Highly recommend it.,Fair,0.74
f36f8b96-5617-4b38-a584-106a08b18975,Clothing,Card,0.65,2,0,Did not meet expectations at all.,Poor,-0.68
6d71784b-6bf1-486e-96ea-4228140f6db9,Books,Grid,3.08,3,1,Fair quality. Could be better.,Excellent,0.17
3637afd9-5cc4-44eb-b0b9-0bc19c827d19,Electronics,Detailed,2.96,4,1,Amazing value for money. Very satisfied.,Excellent,0.55
124f2ec8-029c-4f7e-8a34-8fd695ed4bcd,Electronics,Detailed,1.68,1,1,Broke after a few uses. Very upset.,Excellent,-0.74
3558b78c-bd38-4f39-a08a-88db7fce23e6,Toys,Card,4.37,5,1,Love it! Exactly what I was looking for.,Fair,0.82
7b21689f-7770-49b4-8db8-65c5cd22cfee,Clothing,Grid,3.07,5,0,Outstanding product. Will buy again.,Good,0.64
b1a8fa3d-51d3-41b9-8c09-ad54a187e02f,Home & Garden,Card,3.08,5,1,Excellent quality and fast shipping.,Excellent,0.99
fcf1d2c0-a3f9-42bf-99fd-2d5f729fa175,Books,Grid,4.97,2,0,Terrible product. Would not recommend.,Poor,-0.58
b7015d96-8990-4934-b94f-065f3ae7a8f2,Clothing,Detailed,2.7,5,1,Fantastic! Works perfectly as described.,Excellent,0.82
618ba3e7-412d-4f96-b29e-58dca1f9798d,Toys,Grid,2.31,3,0,It's alright. Does the job.,Excellent,0.12
de64cdb7-d5a2-40a8-a8d3-c7398fed3829,Home & Garden,Grid,4.41,1,0,Waste of money. Returning it.,Fair,-0.56
f7eb1429-b67e-4895-82a7-06b9ed5dfae3,Sports,Detailed,1.48,4,1,Outstanding product. Will buy again.,Good,0.91
63d0d7b5-4244-4376-8262-8ff702843db7,Home & Garden,List,3.05,4,1,Great product! Highly recommend it.,Excellent,0.89
a977f964-7af4-40db-b079-02e2841d686b,Toys,Detailed,0.57,2,1,Low quality materials. Avoid this.,Poor,-0.74
2387527e-9811-43e6-83f7-001a0d66f606,Toys,List,4.47,3,1,Acceptable product. Met basic expectations.,Excellent,-0.2
453fe2a3-9cd6-4868-ac79-6a050b95a9b4,Home & Garden,Card,0.87,2,1,Broke after a few uses. Very upset.,Fair,-0.97
6123ca51-1b22-4361-9ffb-4e7158739e77,Electronics,Grid,0.5,4,1,Superb quality and great design.,Good,0.54
bc6ea97f-f314-4e8a-b58b-6ecb79270218,Electronics,Grid,3.63,1,0,Terrible product. Would not recommend.,Fair,-0.41
d7811ecf-9f3f-46fd-b2b8-a0c58237e434,Clothing,Detailed,0.9,1,1,Not as described. Very disappointed.,Fair,-0.94
ce0af0b8-8ff5-4689-806a-9813524e263a,Clothing,List,0.81,5,1,Very happy with this purchase.,Excellent,0.5
fe0cc9bc-ce6c-433b-8ffa-61ad26d5a359,Clothing,List,4.64,5,0,Excellent quality and fast shipping.,Excellent,0.84
7afb468b-b43a-42c3-9019-c041bc42bd12,Clothing,Grid,3.15,4,1,Love it! Exactly what I was looking for.,Good,0.68
f9576060-0c21-4769-81eb-f8ea55bc8901,Toys,Grid,1.62,5,1,Great product! Highly recommend it.,Excellent,0.8
b79512c3-5d77-4756-b8b8-5618139da621,Toys,Card,1.42,5,1,Perfect! Exceeded my expectations.,Excellent,0.75
c8048408-a865-43c3-97b6-1d0f9aeeb489,Clothing,Detailed,2.24,2,0,Horrible experience. Don't buy this.,Fair,-0.7
417332a2-8213-4e1f-ba45-d26b51f5eeb5,Electronics,Card,4.7,2,1,Low quality materials. Avoid this.,Good,-0.77
1efb2612-d98d-4a93-9580-cdf6b81e15e5,Toys,List,3.93,1,1,Not as described. Very disappointed.,Poor,-0.99
ffa79766-aa89-410d-8392-f29547d7bddd,Electronics,Detailed,2.78,5,1,Fantastic! Works perfectly as described.,Good,0.88
24d02ba7-4b98-422e-ae64-e50a8a13c5b0,Sports,List,1.75,3,1,Decent quality for the price.,Excellent,-0.25
03eb0aff-f0fc-4fbe-b8f3-2f903ff80723,Books,Grid,1.9,4,1,Great product! Highly recommend it.,Excellent,0.86
28bf7e36-41d2-4259-aff4-10353d5dfadc,Books,Grid,2.54,5,1,Love it! Exactly what I was looking for.,Excellent,0.53
f965e833-c7a2-4da7-8231-68bb9d4f0fb4,Toys,List,3.66,2,0,Horrible experience. Don't buy this.,Fair,-0.7
e8063207-985a-4b18-ae90-c6039e4bcb91,Toys,Card,1.25,2,0,Poor quality. Not worth the money.,Good,-0.55
78a462fe-7cc0-43c5-9d19-a72ba81cc901,Electronics,Card,4.13,3,0,Satisfactory. Nothing to write home about.,Fair,0.01
a262a00f-1bbd-4c4e-89ed-e0fbf3b46f64,Books,Detailed,2.8,1,1,Waste of money. Returning it.,Fair,-0.7
b08b4dac-848d-4f60-b72b-9a928420f796,Electronics,Grid,1.53,5,1,Great product! Highly recommend it.,Excellent,0.5
daf3bcaa-4b65-43c8-a7f0-b1de375b7ebd,Books,Card,2.22,2,0,Disappointed with this purchase.,Excellent,-0.89
d79731ee-aec2-45a0-abb6-45123650b7fc,Toys,Detailed,1.51,2,0,Not as described. Very disappointed.,Good,-0.75
cdec2ca7-ec0f-4974-8f81-5450cc9ff4b0,Sports,Card,1.04,1,0,Disappointed with this purchase.,Good,-0.89
5555d9fe-5423-46cd-81fb-196b0519122c,Electronics,Detailed,4.4,3,1,It's okay. Does what it's supposed to do.,Good,-0.1
480feef9-03f9-4128-ae9f-6752db4e1af3,Home & Garden,Card,3.83,2,0,Did not meet expectations at all.,Fair,-0.72
e5f67454-2811-46ce-8ff9-e4a7135c988d,Clothing,List,1.18,4,0,Great product! Highly recommend it.,Good,0.51
dfa05f2d-7a06-4d40-8ce6-f2fb9b1d42b1,Electronics,Detailed,4.32,3,1,It works fine. No complaints.,Good,-0.24
eaa1b355-404c-4694-8993-09485180470b,Electronics,List,3.7,1,0,Horrible experience. Don't buy this.,Poor,-0.97
baff9a13-60fa-401b-9744-b7e52ce4e755,Home & Garden,Detailed,4.89,1,1,Low quality materials. Avoid this.,Fair,-0.65
d6bda1f0-dbfe-4b5d-bcb3-c98fd3de8a66,Sports,Grid,2.46,2,0,Waste of money. Returning it.,Poor,-0.86
fca162a9-6fa0-49b4-93b0-5d2751e352d4,Books,Card,1.93,3,0,Decent quality for the price.,Excellent,-0.16
ae1467c8-5558-4d91-b9e3-c88e97507bbe,Sports,Grid,1.2,2,0,Poor quality. Not worth the money.,Fair,-0.73
cbf368b8-834d-4d79-acb8-94e047884d59,Clothing,Detailed,1.89,3,0,Acceptable product. Met basic expectations.,Poor,0.21
2ba2739a-b10e-4766-9a91-f6a417cf1aa7,Toys,Grid,1.47,3,1,Fair quality. Could be better.,Good,-0.21
cdc50f0c-80a7-4f52-ba88-cf6e37aa472f,Electronics,Card,1.67,2,0,Did not meet expectations at all.,Fair,-0.98
735d1ad8-8c80-4c29-9c36-bbb7a66f3e85,Sports,List,0.93,1,1,Disappointed with this purchase.,Poor,-0.52
5c257ea7-d9e4-4442-b28f-3062eabf04e1,Clothing,List,1.39,4,1,Excellent quality and fast shipping.,Excellent,0.69
b0ae9ebe-d6ca-4533-8ab8-1b36c85771ef,Home & Garden,Grid,0.6,1,1,Terrible product. Would not recommend.,Fair,-0.88
7a7c259e-e57e-4e61-8297-331cfcd12a8f,Home & Garden,Grid,0.69,4,0,Fantastic! Works perfectly as described.,Excellent,0.53
ef942fb7-e8be-4bef-b2a3-2197a0117918,Books,Detailed,0.63,4,1,Love it! Exactly what I was looking for.,Good,0.59
5a3bd1a3-2d3e-4cdf-8592-3288676086c9,Books,List,0.66,5,1,Very happy with this purchase.,Excellent,0.81
a0a04934-762d-4878-be77-a88e5b935d3e,Sports,Detailed,0.77,3,1,Reasonable product for the cost.,Good,-0.07
23312261-065f-4a38-a2da-40924d87b2f3,Sports,Grid,4.95,3,0,Fair quality. Could be better.,Good,-0.01
08655b53-33bc-4d58-9e7d-f1487432b7eb,Sports,Card,2.25,2,0,Disappointed with this purchase.,Fair,-0.98
af29aec3-3cef-4cec-b7de-c39208b1a7fb,Home & Garden,Grid,4.14,4,0,Amazing value for money. Very satisfied.,Excellent,0.76
273167ea-958a-4653-90ef-32048f90cedc,Electronics,List,3.46,3,0,It's okay. Does what it's supposed to do.,Good,0.02
7a724249-c510-45cc-9712-2725064d1f9a,Clothing,Detailed,2.1,2,0,Waste of money. Returning it.,Fair,-0.89
f5d70923-e767-48d2-a1e9-6bc0e99d4870,Electronics,Card,4.76,5,1,Very happy with this purchase.,Excellent,0.57
945005eb-e2f6-49cf-aebb-092d3f8b4a77,Clothing,Detailed,0.67,1,1,Horrible experience. Don't buy this.,Poor,-0.86
0698576c-92fd-4f57-9b36-1ab1efb0ae89,Home & Garden,List,4.13,3,1,Fair quality. Could be better.,Excellent,0.13
60323a68-1eaf-4f90-abee-2bb28e38796a,Clothing,List,3.98,5,1,Outstanding product. Will buy again.,Excellent,0.93
a7afd3b5-6a6d-4746-a8ee-a28d602b8c25,Toys,Detailed,3.14,3,0,Decent quality for the price.,Fair,-0.12
ae60f274-93f3-458a-97ef-d955c9b565c5,Books,Detailed,3.42,2,0,Defective product. Very frustrating.,Fair,-0.58
1c091ca8-3df9-4f71-968b-06b3ff4d1ac2,Clothing,List,2.2,3,1,Satisfactory. Nothing to write home about.,Good,-0.22
2ba60502-f487-4916-8a3e-797d143e96fd,Sports,Grid,1.32,3,1,It works fine. No complaints.,Excellent,0.25
a4d5397b-c9b8-471d-923f-8d596bfa9f86,Electronics,Detailed,1.13,1,0,Terrible product. Would not recommend.,Excellent,-0.86
b424161d-7ee6-4890-827f-d4b99ed80313,Electronics,Card,2.51,3,1,Fair quality. Could be better.,Good,-0.17
cf5578b1-6530-416d-9a80-89fc338f701a,Electronics,Grid,0.72,4,1,Fantastic! Works perfectly as described.,Excellent,0.87
d8cecb74-6722-4e08-b19f-c2c94f148317,Books,Card,2.96,1,0,Defective product. Very frustrating.,Good,-0.5
5baac439-f336-4a7a-b2e2-7be3732b6159,Toys,List,1.23,1,1,Disappointed with this purchase.,Poor,-0.52
20943e48-2cb2-48bd-9a9b-e878111812da,Electronics,Grid,2.04,4,1,Excellent quality and fast shipping.,Fair,0.58
e39ba575-c9f6-4b98-b73f-d9d364654a67,Sports,Detailed,3.67,4,1,Fantastic! Works perfectly as described.,Fair,0.97
ae0587fa-8f5d-4910-944e-3c7481ffb1b2,Electronics,Card,1.42,2,1,Horrible experience. Don't buy this.,Fair,-0.75
7de1d066-4d6c-40a3-b543-ce8f923c7902,Home & Garden,Card,1.57,1,1,Did not meet expectations at all.,Fair,-0.76
d38405b8-527f-4520-addd-77b98f84ef59,Home & Garden,Grid,2.42,3,1,It's alright. Does the job.,Good,0.19
9cc34f35-14c6-42df-aa6a-f15beef4d4e1,Electronics,List,1.27,3,1,Average product. Nothing special.,Good,0.29
